Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2017,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,55.8,55.8,,,45.9,65.3,293,"45,894",Disability Status,No Disability,,,DISEST,RACEIND,,86,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,66.9,66.9,,,60.3,72.8,347,"231,473",Disability Status,No Disability,,,DISEST,VETIND,"(31.312660644, -92.445680071)",22,VET1,AGEADJPREV,DISSTAT,NODIS,,
2017,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,75.5,75.5,,,73,77.8,"1,844","461,839",Disability Status,No Disability,,,DISEST,SEXIND,"(43.682630005, -114.363730042)",16,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2017,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,81.4,81.4,,,78.9,83.8,"1,240","281,918",Disability Status,No Disability,,,DISEST,AGEIND,"(47.066528972, -109.424420645)",30,AGE01,PREV,DISSTAT,NODIS,,
2017,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,83.2,83.2,,,81.2,85.1,"2,096","2,494,913",Disability Status,No Disability,,,DISEST,AGEIND,"(37.542680674, -78.457890463)",51,AGE01,PREV,DISSTAT,NODIS,,
2017,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,73.6,73.6,,,71.2,75.9,"1,480","2,679,402",Disability Status,No Disability,,,DISEST,SEXIND,"(35.466220975, -79.159250463)",37,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2017,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,65.8,65.8,,,63.4,68.2,"1,646","1,133,748",Disability Status,No Disability,,,DISEST,SEXIND,"(31.312660644, -92.445680071)",22,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2017,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,87.4,87.4,,,81.6,91.6,570,"457,696",Disability Status,No Disability,,,DISEST,RACEIND,,80,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,64.3,64.3,,,53.6,73.7,118,"22,555",Disability Status,No Disability,,,DISEST,RACEIND,"(46.355648736, -94.794200503)",27,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,77.3,77.3,,,73.7,80.5,"1,227","191,941",Disability Status,No Disability,,,DISEST,SEXIND,"(64.845079957001, -147.722059036)",2,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2017,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,60.1,60.1,,,57.9,62.3,"1,539","309,593",Disability Status,No Disability,,,DISEST,AGEIND,"(42.469400913, -93.816490556)",19,AGE03,PREV,DISSTAT,NODIS,,
2017,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,86.5,86.5,,,75.4,93.1,107,"261,325",Disability Status,No Disability,,,DISEST,RACEIND,"(32.839681093, -83.627580346)",13,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,57.3,57.3,,,55.8,58.7,"4,007","246,357",Disability Status,No Disability,,,DISEST,AGEIND,"(38.3477403, -98.200781227)",20,AGE03,PREV,DISSTAT,NODIS,,
2017,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,61.2,61.2,,,51.8,69.9,112,"24,616",Disability Status,No Disability,,,DISEST,RACEIND,"(37.645970271, -84.774971048)",21,RACE04,AGEADJPREV,DISSTAT,NODIS,,
2017,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,73.9,73.9,,,69.1,78.2,384,"701,755",Disability Status,No Disability,,,DISEST,RACEIND,"(40.793730152, -77.860700294)",42,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2017,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(42.469400913, -93.816490556)",19,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(38.665510202, -80.712640135)",54,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,75,75,,,73.4,76.6,"2,991","1,761,873",Disability Status,No Disability,,,DISEST,RACEIND,"(44.567449424, -120.155031326)",41,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2017,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,73.8,73.8,,,68.6,78.4,418,"210,404",Disability Status,No Disability,,,DISEST,RACEIND,"(39.766910452, -86.149960194)",18,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2017,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(39.360700171, -111.587130635)",49,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2017,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,56.1,56.1,,,54,58.1,"2,153","915,900",Disability Status,No Disability,,,DISEST,AGEIND,"(44.661319543001, -84.71439027)",26,AGE03,PREV,DISSTAT,NODIS,,
2017,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,73.8,73.8,,,73,74.6,"24,183","14,470,404",Disability Status,No Disability,,,DISEST,SEXIND,,84,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2017,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,70.1,70.1,,,65.1,74.6,858,"612,911",Disability Status,No Disability,,,DISEST,VETIND,"(40.060210141, -82.404260056)",39,VET1,AGEADJPREV,DISSTAT,NODIS,,
2017,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,59.1,59.1,,,48.1,69.3,69,"55,540",Disability Status,No Disability,,,DISEST,RACEIND,,81,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,69.5,69.5,,,67.9,71.1,"3,461","1,146,818",Disability Status,No Disability,,,DISEST,AGEIND,"(39.766910452, -86.149960194)",18,AGE02,PREV,DISSTAT,NODIS,,
2017,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,76.4,76.4,,,75.7,77.2,"16,302","6,890,882",Disability Status,No Disability,,,DISEST,VETIND,,89,VET2,AGEADJPREV,DISSTAT,NODIS,,
2017,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,76.6,76.6,,,74.5,78.7,"2,161","3,671,713",Disability Status,No Disability,,,DISEST,SEXIND,"(40.485010283, -88.997710178)",17,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2017,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,56,56,,,38.3,72.3,27,"11,427",Disability Status,No Disability,,,DISEST,RACEIND,"(40.130570048, -74.273691288)",34,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,68,68,,,64.5,71.4,"1,205","490,688",Disability Status,No Disability,,,DISEST,RACEIND,,86,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2017,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,73.5,73.5,,,71.9,75,"3,333","4,790,902",Disability Status,No Disability,,,DISEST,VETIND,"(32.839681093, -83.627580346)",13,VET2,AGEADJPREV,DISSTAT,NODIS,,
2017,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,75.8,75.8,,,73,78.4,"1,139","1,209,350",Disability Status,No Disability,,,DISEST,AGEIND,"(31.312660644, -92.445680071)",22,AGE01,PREV,DISSTAT,NODIS,,
2017,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,75.5,75.5,,,72.2,78.5,"3,402","666,792",Disability Status,No Disability,,,DISEST,VETIND,,80,VET1,AGEADJPREV,DISSTAT,NODIS,,
2017,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,77.7,77.7,,,76.7,78.8,"6,863","1,535,740",Disability Status,No Disability,,,DISEST,VETIND,"(39.360700171, -111.587130635)",49,VET2,AGEADJPREV,DISSTAT,NODIS,,
2017,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,70,70,,,65,74.6,445,"642,053",Disability Status,No Disability,,,DISEST,VETIND,"(35.466220975, -79.159250463)",37,VET1,AGEADJPREV,DISSTAT,NODIS,,
2017,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,65.5,65.5,,,64.4,66.6,"15,381","10,773,984",Disability Status,No Disability,,,DISEST,AGEIND,,83,AGE02,PREV,DISSTAT,NODIS,,
2017,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,75,75,,,73.6,76.4,"13,642","13,773,777",Disability Status,No Disability,,,DISEST,SEXIND,,88,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2017,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,66,66,,,63.9,68.1,"1,938","469,221",Disability Status,No Disability,,,DISEST,AGEIND,"(38.843840757, -106.133610921)",8,AGE03,PREV,DISSTAT,NODIS,,
2017,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,74.5,74.5,,,69.9,78.5,471,"76,869",Disability Status,No Disability,,,DISEST,RACEIND,"(21.304850435, -157.857749403)",15,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2017,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,86.2,86.2,,,76.3,92.3,190,"313,430",Disability Status,No Disability,,,DISEST,RACEIND,"(42.27687047, -72.082690675)",25,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,67.7,67.7,,,55.1,78.1,36,"5,505",Disability Status,No Disability,,,DISEST,RACEIND,"(43.235541343, -108.109830353)",56,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,60.8,60.8,,,52.3,68.6,146,"14,503",Disability Status,No Disability,,,DISEST,RACEIND,"(47.475319779, -100.118421049)",38,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,85.5,85.5,,,73.9,92.5,67,"17,364",Disability Status,No Disability,,,DISEST,RACEIND,"(39.008830667, -75.577741168)",10,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(39.360700171, -111.587130635)",49,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2017,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,63.5,63.5,,,59.6,67.3,836,"462,826",Disability Status,No Disability,,,DISEST,RACEIND,"(32.745510099, -89.538030825)",28,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2017,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,75.9,75.9,,,69.1,81.6,134,"52,227",Disability Status,No Disability,,,DISEST,RACEIND,"(38.843840757, -106.133610921)",8,RACE04,AGEADJPREV,DISSTAT,NODIS,,
2017,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,66.5,66.5,,,64,68.9,"1,649","1,024,822",Disability Status,No Disability,,,DISEST,AGEIND,"(38.635790776, -92.566300053)",29,AGE02,PREV,DISSTAT,NODIS,,
2017,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,72.8,72.8,,,70.8,74.7,"4,497","8,798,215",Disability Status,No Disability,,,DISEST,RACEIND,,88,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2017,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,70.8,70.8,,,69.8,71.7,"22,173","19,474,182",Disability Status,No Disability,,,DISEST,RACEIND,,59,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2017,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(43.682630005, -114.363730042)",16,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,70.4,70.4,,,67.6,73.1,"1,263","705,205",Disability Status,No Disability,,,DISEST,SEXIND,"(32.745510099, -89.538030825)",28,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2017,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,86.5,86.5,,,84.1,88.5,"1,083","278,292",Disability Status,No Disability,,,DISEST,AGEIND,"(38.890371385, -77.031961127)",11,AGE01,PREV,DISSTAT,NODIS,,
2017,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,67.1,67.1,,,59.7,73.8,528,"169,130",Disability Status,No Disability,,,DISEST,RACEIND,"(37.645970271, -84.774971048)",21,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2017,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,72.2,72.2,,,70.1,74.3,"1,620","1,029,498",Disability Status,No Disability,,,DISEST,RACEIND,"(34.86597028, -111.763811277)",4,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2017,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,76.5,76.5,,,74.3,78.5,"3,141","449,173",Disability Status,No Disability,,,DISEST,RACEIND,"(41.708280193, -71.522470314)",44,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2017,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,63.7,63.7,,,61.8,65.5,"2,859","702,936",Disability Status,No Disability,,,DISEST,AGEIND,"(47.522278629, -120.47001079)",53,AGE03,PREV,DISSTAT,NODIS,,
2017,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,88.7,88.7,,,75.4,95.2,47,"75,534",Disability Status,No Disability,,,DISEST,RACEIND,,81,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2017,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,79.3,79.3,,,77.4,81,"2,986","407,971",Disability Status,No Disability,,,DISEST,SEXIND,"(21.304850435, -157.857749403)",15,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2017,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,59.6,59.6,,,56,63.1,"1,079","430,397",Disability Status,No Disability,,,DISEST,AGEIND,"(34.748650124, -92.274490743)",5,AGE02,PREV,DISSTAT,NODIS,,
2017,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,81.7,81.7,,,79.1,84,"1,312","2,854,358",Disability Status,No Disability,,,DISEST,AGEIND,"(35.466220975, -79.159250463)",37,AGE01,PREV,DISSTAT,NODIS,,
2017,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(37.645970271, -84.774971048)",21,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,81.2,81.2,,,69.3,89.2,60,"76,383",Disability Status,No Disability,,,DISEST,RACEIND,"(44.567449424, -120.155031326)",41,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,71,71,,,68.3,73.5,"1,467","191,813",Disability Status,No Disability,,,DISEST,AGEIND,"(47.066528972, -109.424420645)",30,AGE02,PREV,DISSTAT,NODIS,,
2017,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,79.5,79.5,,,77.1,81.7,"1,602","1,634,948",Disability Status,No Disability,,,DISEST,AGEIND,"(38.635790776, -92.566300053)",29,AGE01,PREV,DISSTAT,NODIS,,
2017,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,61.3,61.3,,,59.5,63.1,"2,765","766,376",Disability Status,No Disability,,,DISEST,RACEIND,"(38.665510202, -80.712640135)",54,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2017,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,64.8,64.8,,,49.8,77.4,48,"85,952",Disability Status,No Disability,,,DISEST,RACEIND,"(37.638640123, -120.999999538)",6,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2017,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,86,86,,,84.1,87.6,"2,005","422,808",Disability Status,No Disability,,,DISEST,AGEIND,"(21.304850435, -157.857749403)",15,AGE01,PREV,DISSTAT,NODIS,,
2017,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,57,57,,,48.3,65.3,115,"33,839",Disability Status,No Disability,,,DISEST,RACEIND,"(39.766910452, -86.149960194)",18,RACE04,AGEADJPREV,DISSTAT,NODIS,,
2017,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,82.2,82.2,,,70,90.1,84,"33,121",Disability Status,No Disability,,,DISEST,RACEIND,"(39.360700171, -111.587130635)",49,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2017,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,69.2,69.2,,,66,72.2,979,"170,751",Disability Status,No Disability,,,DISEST,AGEIND,"(39.008830667, -75.577741168)",10,AGE02,PREV,DISSTAT,NODIS,,
2017,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,74.9,74.9,,,64.8,82.8,85,"152,414",Disability Status,No Disability,,,DISEST,RACEIND,"(35.68094058, -85.774490914)",47,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2017,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,65.3,65.3,,,63.5,67,"4,168","1,796,000",Disability Status,No Disability,,,DISEST,RACEIND,"(37.645970271, -84.774971048)",21,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2017,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(34.86597028, -111.763811277)",4,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2017,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,61.3,61.3,,,60.1,62.5,"8,508","967,290",Disability Status,No Disability,,,DISEST,AGEIND,,87,AGE03,PREV,DISSTAT,NODIS,,
2017,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(47.475319779, -100.118421049)",38,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2017,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,62,62,,,59.5,64.5,"1,283","416,009",Disability Status,No Disability,,,DISEST,SEXIND,"(38.665510202, -80.712640135)",54,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2017,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,54.1,54.1,,,52.8,55.3,"13,023","5,924,343",Disability Status,No Disability,,,DISEST,AGEIND,,83,AGE03,PREV,DISSTAT,NODIS,,
2017,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(43.655950113, -71.50036092)",33,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2017,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,74.4,74.4,,,71.5,77.1,"1,257","294,867",Disability Status,No Disability,,,DISEST,AGEIND,"(43.682630005, -114.363730042)",16,AGE02,PREV,DISSTAT,NODIS,,
2017,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,77.3,77.3,,,76,78.5,"14,360","11,919,054",Disability Status,No Disability,,,DISEST,RACEIND,,88,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2017,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,75.4,75.4,,,73.8,76.9,"3,338","1,382,155",Disability Status,No Disability,,,DISEST,AGEIND,"(47.522278629, -120.47001079)",53,AGE02,PREV,DISSTAT,NODIS,,
2017,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,72,72,,,59.9,81.7,51,"24,779",Disability Status,No Disability,,,DISEST,RACEIND,,89,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2017,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,60.9,60.9,,,59,62.7,"2,614","739,629",Disability Status,No Disability,,,DISEST,VETIND,"(38.665510202, -80.712640135)",54,VET2,AGEADJPREV,DISSTAT,NODIS,,
2017,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,76.1,76.1,,,75.2,77,"20,842","11,826,395",Disability Status,No Disability,,,DISEST,RACEIND,,82,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2017,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(40.060210141, -82.404260056)",39,RACE06,AGEADJPREV,DISSTAT,NODIS,,
